nodeID,parentID,fullPath,flag
231753,,Branded Data > Datalogix > DLX CPG > Brands > Health & Beauty Buyers > Pain Relief > Bayer, y 
231754,,Branded Data > Datalogix > DLX CPG > Brands > Health & Beauty Buyers > Pain Relief > Tylenol, y 
231765,,Branded Data > Datalogix > DLX CPG > Brands > Health & Beauty Buyers > St Ives, y 
231766,,Branded Data > Datalogix > DLX CPG > Brands > Health & Beauty Buyers > Suave, y 
231767,,Branded Data > Datalogix > DLX CPG > Brands > Health & Beauty Buyers > Suave Men, y 
231793,,Branded Data > Datalogix > DLX CPG > Brands > Health & Beauty Buyers > Vitamins, y 
231755,,Branded Data > Datalogix > DLX CPG > Brands > Health & Beauty Buyers > Vitamins > Nature Made, y 
231756,,Branded Data > Datalogix > DLX CPG > Brands > Health & Beauty Buyers > Vitamins > Nature's Bounty, y 
209114,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers, y 
231769,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Air Wick, y 
209116,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Arm & Hammer, y 
231772,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Bounce, y 
231775,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Bounty, y 
209117,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Cascade, y 
231776,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Charmin, y 
209118,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Clorox, y 
231770,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Comet, y 
209119,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Dawn, y 
231773,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Downy, y 
231777,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Duracell, y 
231778,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Energizer, y 
231774,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Gain, y 
231779,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Kleenex, y 
209120,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Lysol, y 
231771,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Mr Clean, y 
209121,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Palmolive, y 
231780,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Puffs, y 
209122,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Swiffer, y 
209123,,Branded Data > Datalogix > DLX CPG > Brands > Household Supplies Buyers > Tide, y 
209124,,Branded Data > Datalogix > DLX CPG > Brands > Meat & Seafood Buyers, y 
209125,,Branded Data > Datalogix > DLX CPG > Brands > Meat & Seafood Buyers > Meat, y 
209126,,Branded Data > Datalogix > DLX CPG > Brands > Meat & Seafood Buyers > Meat > Ball Park, y 
209127,,Branded Data > Datalogix > DLX CPG > Brands > Meat & Seafood Buyers > Meat > Hillshire Farm, y 
209128,,Branded Data > Datalogix > DLX CPG > Brands > Meat & Seafood Buyers > Meat > Hormel, y 
209129,,Branded Data > Datalogix > DLX CPG > Brands > Meat & Seafood Buyers > Meat > Jimmy Dean, y 
209130,,Branded Data > Datalogix > DLX CPG > Brands > Meat & Seafood Buyers > Meat > Johnsonville, y 
209131,,Branded Data > Datalogix > DLX CPG > Brands > Meat & Seafood Buyers > Meat > Oscar Mayer, y 
209132,,Branded Data > Datalogix > DLX CPG > Brands > Meat & Seafood Buyers > Seafood, y 
209133,,Branded Data > Datalogix > DLX CPG > Brands > Meat & Seafood Buyers > Seafood > Bumble Bee, y 
209134,,Branded Data > Datalogix > DLX CPG > Brands > Meat & Seafood Buyers > Seafood > Chicken Of The Sea, y 
209135,,Branded Data > Datalogix > DLX CPG > Brands > Meat & Seafood Buyers > Seafood > Starkist, y 
231781,,Branded Data > Datalogix > DLX CPG > Brands > Petcare Buyers, y 
231782,,Branded Data > Datalogix > DLX CPG > Brands > Petcare Buyers > Arm & Hammer, y 
231783,,Branded Data > Datalogix > DLX CPG > Brands > Petcare Buyers > Iams, y 
231784,,Branded Data > Datalogix > DLX CPG > Brands > Petcare Buyers > Purina, y 
209136,,Branded Data > Datalogix > DLX CPG > Brands > Soup Buyers, y 
209137,,Branded Data > Datalogix > DLX CPG > Brands > Soup Buyers > Soup, y 
209138,,Branded Data > Datalogix > DLX CPG > Brands > Soup Buyers > Soup > Campbell's, y 
209139,,Branded Data > Datalogix > DLX CPG > Brands > Soup Buyers > Soup > Progresso, y 
209140,,Branded Data > Datalogix > DLX CPG > Brands > Soup Buyers > Soup > Swanson, y 
209141,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers, y 
209142,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Cookies, y 
209143,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Cookies > Keebler, y 
209144,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Cookies > Nabisco Chips Ahoy!, y 
209145,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Cookies > Nabisco Oreo, y 
209146,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Cookies > Nabisco Teddy Grahams, y 
209147,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Cookies > Pepperidge Farm, y 
209148,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Crackers, y 
209149,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Crackers > Lance, y 
209150,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Crackers > Nabisco Premium, y 
209151,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Crackers > Nabisco Ritz, y 
209152,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Crackers > Nabisco Triscuit, y 
209153,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Crackers > Nabisco Wheat Thins, y 
209154,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Crackers > Pepperidge Farm Goldfish, y 
209155,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Crackers > Sunshine Cheez-It, y 
209156,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Peanut Butter & Jelly, y 
209157,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Peanut Butter & Jelly > Jif, y 
209158,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Peanut Butter & Jelly > Skippy, y 
209159,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Peanut Butter & Jelly > Smucker's, y 
209160,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Peanut Butter & Jelly > Welch's, y 
323277,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Salty Snacks, y 
209162,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Salty Snacks > Cheetos, y 
209163,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Salty Snacks > Doritos, y 
209164,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Salty Snacks > Fritos, y 
209165,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Salty Snacks > Lay's, y 
209166,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Salty Snacks > Pringles, y 
322625,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Salty Snacks > Rold Gold, y 
209168,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Salty Snacks > Ruffles, y 
322624,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Salty Snacks > Snyder's Of Hanover, y 
209170,,Branded Data > Datalogix > DLX CPG > Brands > Sweets & Snack Buyers > Salty Snacks > Tostitos, y 
383489,,Branded Data > Datalogix > DLX CPG > BuyStyles, y 
383491,,Branded Data > Datalogix > DLX CPG > BuyStyles > Dairy Free, y 
383492,,Branded Data > Datalogix > DLX CPG > BuyStyles > Ethnic Explorers, y 
383494,,Branded Data > Datalogix > DLX CPG > BuyStyles > Fresh & Healthy, y 
383493,,Branded Data > Datalogix > DLX CPG > BuyStyles > Gluten Free, y 
383496,,Branded Data > Datalogix > DLX CPG > BuyStyles > Home Cooking & Grilling, y 
383497,,Branded Data > Datalogix > DLX CPG > BuyStyles > Kosher, y 
383499,,Branded Data > Datalogix > DLX CPG > BuyStyles > Natural Living, y 
383495,,Branded Data > Datalogix > DLX CPG > BuyStyles > Premium Brands, y 
383500,,Branded Data > Datalogix > DLX CPG > BuyStyles > Quick & Easy, y 
383498,,Branded Data > Datalogix > DLX CPG > BuyStyles > Sugar Free, y 
383501,,Branded Data > Datalogix > DLX CPG > BuyStyles > Tex-Mex / Hispanic, y 
383502,,Branded Data > Datalogix > DLX CPG > BuyStyles > Value Conscious, y 
383503,,Branded Data > Datalogix > DLX CPG > BuyStyles > Vegetarian, y 
383504,,Branded Data > Datalogix > DLX CPG > BuyStyles > Weight Conscious, y 
370700,,Branded Data > Datalogix > DLX CPG > Categories, y 
202199,,Branded Data > Datalogix > DLX CPG > Categories > Bakery Buyers, y 
196850,,Branded Data > Datalogix > DLX CPG > Categories > Baking & Cooking Supplies Buyers, y 
196852,,Branded Data > Datalogix > DLX CPG > Categories > Baking & Cooking Supplies Buyers > Baking, y 
196853,,Branded Data > Datalogix > DLX CPG > Categories > Baking & Cooking Supplies Buyers > Spices & Extracts, y 
40356,,Branded Data > Datalogix > DLX CPG > Categories > Beverage Buyers, y 
178812,,Branded Data > Datalogix > DLX CPG > Categories > Beverage Buyers > Bottled Water, y 
27750,,Branded Data > Datalogix > DLX CPG > Categories > Beverage Buyers > Carbonated Beverages, y 
27751,,Branded Data > Datalogix > DLX CPG > Categories > Beverage Buyers > Carbonated Beverages > Diet Carbonated, y 
27752,,Branded Data > Datalogix > DLX CPG > Categories > Beverage Buyers > Carbonated Beverages > Regular Carbonated, y 
27749,,Branded Data > Datalogix > DLX CPG > Categories > Beverage Buyers > Coffee, y 
202208,,Branded Data > Datalogix > DLX CPG > Categories > Beverage Buyers > Coffee > K-Cup, y 
39158,,Branded Data > Datalogix > DLX CPG > Categories > Beverage Buyers > Energy Drinks, y 
196854,,Branded Data > Datalogix > DLX CPG > Categories > Beverage Buyers > Hot Tea, y 
178811,,Branded Data > Datalogix > DLX CPG > Categories > Beverage Buyers > Iced Tea/Lemonade, y 
151587,,Branded Data > Datalogix > DLX CPG > Categories > Beverage Buyers > Juice, y 
151588,,Branded Data > Datalogix > DLX CPG > Categories > Beverage Buyers > Non-Dairy Milk, y 
39162,,Branded Data > Datalogix > DLX CPG > Categories > Beverage Buyers > Sports Drinks, y 
27743,,Branded Data > Datalogix > DLX CPG > Categories > Cereal Buyers, y 
39154,,Branded Data > Datalogix > DLX CPG > Categories > Cereal Buyers > Children's Cereals, y 
151590,,Branded Data > Datalogix > DLX CPG > Categories > Cereal Buyers > Fiber Cereals, y 
151589,,Branded Data > Datalogix > DLX CPG > Categories > Cereal Buyers > Hot Cereals, y 
40355,,Branded Data > Datalogix > DLX CPG > Categories > Children's Food & Product Buyers, y 
39153,,Branded Data > Datalogix > DLX CPG > Categories > Children's Food & Product Buyers > Baby Food & Products, y 
39155,,Branded Data > Datalogix > DLX CPG > Categories > Children's Food & Product Buyers > Children's Food, y 
202200,,Branded Data > Datalogix > DLX CPG > Categories > Condiments & Sauces Buyers, y 
202201,,Branded Data > Datalogix > DLX CPG > Categories > Condiments & Sauces Buyers > Ketchup & Mustard, y 
358366,,Branded Data > Datalogix > DLX CPG > Categories > Condiments & Sauces Buyers > Marinades & Sauces, y 
358367,,Branded Data > Datalogix > DLX CPG > Categories > Condiments & Sauces Buyers > Mayonnaise & Spreads, y 
358368,,Branded Data > Datalogix > DLX CPG > Categories > Condiments & Sauces Buyers > Pasta Sauce, y 
358369,,Branded Data > Datalogix > DLX CPG > Categories > Condiments & Sauces Buyers > Pickles & Olives, y 
202202,,Branded Data > Datalogix > DLX CPG > Categories > Condiments & Sauces Buyers > Salad Dressings, y 
151591,,Branded Data > Datalogix > DLX CPG > Categories > Dairy & Egg Buyers, y 
151593,,Branded Data > Datalogix > DLX CPG > Categories > Dairy & Egg Buyers > Cheese, y 
358370,,Branded Data > Datalogix > DLX CPG > Categories > Dairy & Egg Buyers > Cottage Cheese & Sour Cream, y 
151595,,Branded Data > Datalogix > DLX CPG > Categories > Dairy & Egg Buyers > Eggs, y 
151592,,Branded Data > Datalogix > DLX CPG > Categories > Dairy & Egg Buyers > Milk, y 
151594,,Branded Data > Datalogix > DLX CPG > Categories > Dairy & Egg Buyers > Yogurt, y 
358358,,Branded Data > Datalogix > DLX CPG > Categories > Deli Food Buyers, y 
358371,,Branded Data > Datalogix > DLX CPG > Categories > Deli Food Buyers > Deli Bulk Meat, y 
358372,,Branded Data > Datalogix > DLX CPG > Categories > Deli Food Buyers > Deli Condiments, y 
358373,,Branded Data > Datalogix > DLX CPG > Categories > Deli Food Buyers > Deli Dips/Spreads/Toppings, y 
358374,,Branded Data > Datalogix > DLX CPG > Categories > Deli Food Buyers > Deli Entrees, y 
358377,,Branded Data > Datalogix > DLX CPG > Categories > Deli Food Buyers > Deli Pre-Sliced Cheese, y 
358378,,Branded Data > Datalogix > DLX CPG > Categories > Deli Food Buyers > Deli Pre-Sliced Meat, y 
358376,,Branded Data > Datalogix > DLX CPG > Categories > Deli Food Buyers > Deli Prepared/Pre-Packaged, y 
358379,,Branded Data > Datalogix > DLX CPG > Categories > Deli Food Buyers > Deli Salads, y 
39159,,Branded Data > Datalogix > DLX CPG > Categories > Frozen Food Buyers, y 
358380,,Branded Data > Datalogix > DLX CPG > Categories > Frozen Food Buyers > Frozen Appetizers & Snacks, y 
358381,,Branded Data > Datalogix > DLX CPG > Categories > Frozen Food Buyers > Frozen Bread & Dough, y 
358382,,Branded Data > Datalogix > DLX CPG > Categories > Frozen Food Buyers > Frozen Breakfast, y 
358383,,Branded Data > Datalogix > DLX CPG > Categories > Frozen Food Buyers > Frozen Desserts, y 
151596,,Branded Data > Datalogix > DLX CPG > Categories > Frozen Food Buyers > Frozen Entrees, y 
358384,,Branded Data > Datalogix > DLX CPG > Categories > Frozen Food Buyers > Frozen Ethnic Foods, y 
358385,,Branded Data > Datalogix > DLX CPG > Categories > Frozen Food Buyers > Frozen Fruit, y 
151598,,Branded Data > Datalogix > DLX CPG > Categories > Frozen Food Buyers > Frozen Meats & Seafood, y 
358386,,Branded Data > Datalogix > DLX CPG > Categories > Frozen Food Buyers > Frozen Pasta, y 
358387,,Branded Data > Datalogix > DLX CPG > Categories > Frozen Food Buyers > Frozen Pizza, y 
151597,,Branded Data > Datalogix > DLX CPG > Categories > Frozen Food Buyers > Frozen Vegetables, y 
178810,,Branded Data > Datalogix > DLX CPG > Categories > Frozen Food Buyers > Ice Cream & Novelties, y 
151599,,Branded Data > Datalogix > DLX CPG > Categories > Gift & Party Supplies Buyers, y 
157763,,Branded Data > Datalogix > DLX CPG > Categories > Grocery Spending Behavior, y 
39161,,Branded Data > Datalogix > DLX CPG > Categories > Grocery Spending Behavior > Premium Brand Buyers, y 
75231,,Branded Data > Datalogix > DLX CPG > Categories > Grocery Spending Behavior > Top Grocery Spenders, y 
40353,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers, y 
39151,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers > Allergy Relief, y 
358388,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers > Antiperspirants & Deodorants, y 
39156,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers > Cosmetics, y 
39157,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers > Cough & Cold Relief, y 
358389,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers > Eye Care, y 
358390,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers > Feminine Care, y 
358391,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers > First Aid, y 
358392,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers > Gastrointestinal, y 
39163,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers > Haircare, y 
358393,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers > Men's Grooming, y 
358394,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers > Oral Care, y 
39152,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers > Pain Relief, y 
358395,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers > Shaving Care & Hair Removal, y 
358396,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers > Skin Care, y 
178806,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers > Sun Care, y 
39164,,Branded Data > Datalogix > DLX CPG > Categories > Health & Beauty Buyers > Vitamins, y 
151600,,Branded Data > Datalogix > DLX CPG > Categories > Health Food Buyers, y 
27748,,Branded Data > Datalogix > DLX CPG > Categories > Health Food Buyers > Diet Foods, y 
178808,,Branded Data > Datalogix > DLX CPG > Categories > Health Food Buyers > Fresh Produce, y 
151601,,Branded Data > Datalogix > DLX CPG > Categories > Health Food Buyers > Low-Fat Foods, y 
39160,,Branded Data > Datalogix > DLX CPG > Categories > Health Food Buyers > Natural & Organics, y 
27753,,Branded Data > Datalogix > DLX CPG > Categories > Household Supplies Buyers, y 
358397,,Branded Data > Datalogix > DLX CPG > Categories > Household Supplies Buyers > Air Deodorizers & Fresheners, y 
358398,,Branded Data > Datalogix > DLX CPG > Categories > Household Supplies Buyers > Bath Tissue, y 
358399,,Branded Data > Datalogix > DLX CPG > Categories > Household Supplies Buyers > Batteries, y 
196855,,Branded Data > Datalogix > DLX CPG > Categories > Household Supplies Buyers > Cleaning Supplies, y 
358400,,Branded Data > Datalogix > DLX CPG > Categories > Household Supplies Buyers > Dish & Dishwasher Detergent, y 
358401,,Branded Data > Datalogix > DLX CPG > Categories > Household Supplies Buyers > Disposable Serveware, y 
358402,,Branded Data > Datalogix > DLX CPG > Categories > Household Supplies Buyers > Facial Tissue, y 
196851,,Branded Data > Datalogix > DLX CPG > Categories > Household Supplies Buyers > Food Storage, y 
178809,,Branded Data > Datalogix > DLX CPG > Categories > Household Supplies Buyers > Green/Natural, y 
196856,,Branded Data > Datalogix > DLX CPG > Categories > Household Supplies Buyers > Laundry Supplies, y 
358403,,Branded Data > Datalogix > DLX CPG > Categories > Household Supplies Buyers > Paper Towels, y 
358404,,Branded Data > Datalogix > DLX CPG > Categories > Household Supplies Buyers > Trash Bags, y 
202205,,Branded Data > Datalogix > DLX CPG > Categories > Meat & Seafood Buyers, y 
202206,,Branded Data > Datalogix > DLX CPG > Categories > Meat & Seafood Buyers > Meat, y 
202207,,Branded Data > Datalogix > DLX CPG > Categories > Meat & Seafood Buyers > Seafood, y 
358361,,"Branded Data > Datalogix > DLX CPG > Categories > Packaged Meals, Grains & Pasta Buyers", y 
358417,,"Branded Data > Datalogix > DLX CPG > Categories > Packaged Meals, Grains & Pasta Buyers > Dry Pasta", y 
358418,,"Branded Data > Datalogix > DLX CPG > Categories > Packaged Meals, Grains & Pasta Buyers > Mac & Cheese", y 
358420,,"Branded Data > Datalogix > DLX CPG > Categories > Packaged Meals, Grains & Pasta Buyers > Packaged Noodle & Rice Dishes", y 
358421,,"Branded Data > Datalogix > DLX CPG > Categories > Packaged Meals, Grains & Pasta Buyers > Rice", y 
27745,,Branded Data > Datalogix > DLX CPG > Categories > Petcare Buyers, y 
27747,,Branded Data > Datalogix > DLX CPG > Categories > Petcare Buyers > Cat Food, y 
358422,,Branded Data > Datalogix > DLX CPG > Categories > Petcare Buyers > Cat Litter, y 
358423,,Branded Data > Datalogix > DLX CPG > Categories > Petcare Buyers > Cat Treats, y 
27746,,Branded Data > Datalogix > DLX CPG > Categories > Petcare Buyers > Dog Food, y 
358424,,Branded Data > Datalogix > DLX CPG > Categories > Petcare Buyers > Dog Treats, y 
358425,,Branded Data > Datalogix > DLX CPG > Categories > Petcare Buyers > Natural Pet Food & Products, y 
358426,,Branded Data > Datalogix > DLX CPG > Categories > Petcare Buyers > Pet Accessories, y 
196857,,Branded Data > Datalogix > DLX CPG > Categories > Soup Buyers, y 
151603,,Branded Data > Datalogix > DLX CPG > Categories > Sweets & Snack Buyers, y 
178805,,Branded Data > Datalogix > DLX CPG > Categories > Sweets & Snack Buyers > Breakfast Bars, y 
151604,,Branded Data > Datalogix > DLX CPG > Categories > Sweets & Snack Buyers > Chocolate Candy, y 
27744,,Branded Data > Datalogix > DLX CPG > Categories > Sweets & Snack Buyers > Cookies, y 
202204,,Branded Data > Datalogix > DLX CPG > Categories > Sweets & Snack Buyers > Crackers, y 
178807,,Branded Data > Datalogix > DLX CPG > Categories > Sweets & Snack Buyers > Granola Bars, y 
151605,,Branded Data > Datalogix > DLX CPG > Categories > Sweets & Snack Buyers > Non-Chocolate Candy, y 
202203,,Branded Data > Datalogix > DLX CPG > Categories > Sweets & Snack Buyers > Peanut Butter & Jelly, y 
27742,,Branded Data > Datalogix > DLX CPG > Categories > Sweets & Snack Buyers > Salty Snacks, y 
24509,,Branded Data > Datalogix > DLX Demographics, y 
24510,,Branded Data > Datalogix > DLX Demographics > Age, y 
133586,,Branded Data > Datalogix > DLX Demographics > Age > 18-20, y 
24511,,Branded Data > Datalogix > DLX Demographics > Age > 21-24, y 
24512,,Branded Data > Datalogix > DLX Demographics > Age > 25-29, y 
24513,,Branded Data > Datalogix > DLX Demographics > Age > 30-34, y 
24514,,Branded Data > Datalogix > DLX Demographics > Age > 35-39, y 
24515,,Branded Data > Datalogix > DLX Demographics > Age > 40-44, y 
24516,,Branded Data > Datalogix > DLX Demographics > Age > 45-49, y 
24517,,Branded Data > Datalogix > DLX Demographics > Age > 50-54, y 
24518,,Branded Data > Datalogix > DLX Demographics > Age > 55-59, y 
24519,,Branded Data > Datalogix > DLX Demographics > Age > 60-64, y 
24520,,Branded Data > Datalogix > DLX Demographics > Age > 65-69, y 
24521,,Branded Data > Datalogix > DLX Demographics > Age > 70-74, y 
24522,,Branded Data > Datalogix > DLX Demographics > Age > 75 & Older, y 
25611,,Branded Data > Datalogix > DLX Demographics > Children in Household, y 
107082,,Branded Data > Datalogix > DLX Demographics > Children in Household > Age of Children, y 
26034,,Branded Data > Datalogix > DLX Demographics > Children in Household > Age of Children > Children Age 0-2 in Household, y 
26036,,Branded Data > Datalogix > DLX Demographics > Children in Household > Age of Children > Children Age 3-5 in Household, y 
107086,,Branded Data > Datalogix > DLX Demographics > Children in Household > Age of Children > Children Age 6-10 in Household, y 
25617,,Branded Data > Datalogix > DLX Demographics > Children in Household > Age of Children > Children Age 11-17 in Household, y 
25613,,Branded Data > Datalogix > DLX Demographics > Children in Household > Number of Children, y 
25614,,Branded Data > Datalogix > DLX Demographics > Children in Household > Number of Children > 1, y 
25615,,Branded Data > Datalogix > DLX Demographics > Children in Household > Number of Children > 2, y 
25616,,Branded Data > Datalogix > DLX Demographics > Children in Household > Number of Children > 3+, y 
25441,,Branded Data > Datalogix > DLX Demographics > Education, y 
25442,,Branded Data > Datalogix > DLX Demographics > Education > Undergraduate Degree, y 
25495,,Branded Data > Datalogix > DLX Demographics > Family Member Age, y 
25496,,Branded Data > Datalogix > DLX Demographics > Family Member Age > 18-19, y 
25497,,Branded Data > Datalogix > DLX Demographics > Family Member Age > 20-29, y 
25498,,Branded Data > Datalogix > DLX Demographics > Family Member Age > 30-39, y 
25499,,Branded Data > Datalogix > DLX Demographics > Family Member Age > 40-49, y 
25500,,Branded Data > Datalogix > DLX Demographics > Family Member Age > 50-59, y 
25501,,Branded Data > Datalogix > DLX Demographics > Family Member Age > 60-64, y 
25502,,Branded Data > Datalogix > DLX Demographics > Family Member Age > 65+, y 
133579,,Branded Data > Datalogix > DLX Demographics > Family Position, y 
133580,,Branded Data > Datalogix > DLX Demographics > Family Position > Female Head of Household, y 
133584,,Branded Data > Datalogix > DLX Demographics > Family Position > Grandfather, y 
133581,,Branded Data > Datalogix > DLX Demographics > Family Position > Grandmother, y 
133582,,Branded Data > Datalogix > DLX Demographics > Family Position > Husband, y 
133583,,Branded Data > Datalogix > DLX Demographics > Family Position > Male Head of Household, y 
133585,,Branded Data > Datalogix > DLX Demographics > Family Position > Wife, y 
25520,,Branded Data > Datalogix > DLX Demographics > Gender, y 
25521,,Branded Data > Datalogix > DLX Demographics > Gender > Female, y 
25523,,Branded Data > Datalogix > DLX Demographics > Gender > Male, y 
11781,,Branded Data > Datalogix > DLX Demographics > Generation, y 
11750,,Branded Data > Datalogix > DLX Demographics > Generation > Gen X'ers, y 
11766,,Branded Data > Datalogix > DLX Demographics > Generation > Leading Boomers, y 
11782,,Branded Data > Datalogix > DLX Demographics > Generation > Millennials, y 
11815,,Branded Data > Datalogix > DLX Demographics > Generation > Trailing Boomers, y 
25530,,Branded Data > Datalogix > DLX Demographics > Home Owner or Renter, y 
25531,,Branded Data > Datalogix > DLX Demographics > Home Owner or Renter > Home Owner, y 
25532,,Branded Data > Datalogix > DLX Demographics > Home Owner or Renter > Renter, y 
25533,,Branded Data > Datalogix > DLX Demographics > Length of Residence, y 
25534,,Branded Data > Datalogix > DLX Demographics > Length of Residence > Less than 1 Year, y 
25535,,Branded Data > Datalogix > DLX Demographics > Length of Residence > 1-3 Years, y 
26033,,Branded Data > Datalogix > DLX Demographics > Length of Residence > 4-6 Years, y 
25536,,Branded Data > Datalogix > DLX Demographics > Length of Residence > 7 Years or More, y 
25579,,Branded Data > Datalogix > DLX Demographics > Number of Adults in Household, y 
25580,,Branded Data > Datalogix > DLX Demographics > Number of Adults in Household > 1, y 
25581,,Branded Data > Datalogix > DLX Demographics > Number of Adults in Household > 2, y 
25582,,Branded Data > Datalogix > DLX Demographics > Number of Adults in Household > 3+, y 
25584,,Branded Data > Datalogix > DLX Demographics > Occupation, y 
25604,,Branded Data > Datalogix > DLX Demographics > Occupation > Administrative, y 
25606,,Branded Data > Datalogix > DLX Demographics > Occupation > Administrative > Secretary, y 
25607,,Branded Data > Datalogix > DLX Demographics > Occupation > Administrative > Typist, y 
150885,,Branded Data > Datalogix > DLX Demographics > Occupation > Agriculture & Natural Resources, y 
150886,,Branded Data > Datalogix > DLX Demographics > Occupation > Arts & Entertainment, y 
25585,,Branded Data > Datalogix > DLX Demographics > Occupation > Blue Collar Worker, y 
25586,,Branded Data > Datalogix > DLX Demographics > Occupation > Business Owner, y 
150887,,Branded Data > Datalogix > DLX Demographics > Occupation > Business Services, y 
150888,,Branded Data > Datalogix > DLX Demographics > Occupation > Consumer Services, y 
150890,,Branded Data > Datalogix > DLX Demographics > Occupation > Education, y 
25587,,Branded Data > Datalogix > DLX Demographics > Occupation > Exec/Upper Management, y 
25588,,Branded Data > Datalogix > DLX Demographics > Occupation > Exec/Upper Management > CEO/CFO/Chairman/Corp , y 
25589,,Branded Data > Datalogix > DLX Demographics > Occupation > Exec/Upper Management > Comptroller, y 
25591,,Branded Data > Datalogix > DLX Demographics > Occupation > Exec/Upper Management > President, y 
25592,,Branded Data > Datalogix > DLX Demographics > Occupation > Exec/Upper Management > Treasurer, y 
25593,,Branded Data > Datalogix > DLX Demographics > Occupation > Exec/Upper Management > Vice President, y 
